Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],Most Recent Value [YR20111]
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.545101961,2.036436094,0.848187899,5.390101588,6.327622074,-4.176818677,6.739561156,4.885841515,4.407673955,4.121604554,5.041769297,-3.194241893,2.92425143,5.913631425,5.286420149,6.083228432,13.37640019,9.49894448,0.071111021,-12.03601506,-7.142991335,-1.793435604,4.019541839,-0.071363851,3.221505237,3.221505237
Antigua and Barbuda,ATG,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,9676.493808,9793.500455,9717.44405,10014.82724,10379.39432,9684.082744,10057.74574,10258.95905,10426.2068,10593.96148,10897.77817,10372.80684,10534.99485,11037.45661,11505.18573,12079.8657,13547.71183,14671.13381,14517.63534,12629.71379,11602.14223,11275.28016,11607.74534,11481.38519,11731.96377,11731.96377
Antigua and Barbuda,ATG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,86.97268359,90.6709986,93.29814012,90.71513406,57.27129992,95.6006895,98.56252995,82.48467041,79.01499313,81.20284091,63.59243234,62.88380148,59.11804216,63.66113046,65.93581049,68.45179867,72.09776724,72.31871354,70.67265325,58.5602651,59.78921611,56.78675706,58.26971745,60.03627607,58.71763863,58.71763863
Antigua and Barbuda,ATG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,1.121287896,0.771779797,1.402796636,2.407658013,1.993530552,2.030077579,2.098751967,1.787785374,1.416052594,5.333806398,-0.550159996,3.370025402,3.456749672,3.376880443,1.059497824,1.089441574,1.089441574
Arab World,ARB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.93770297,31.55689528,33.49785071,31.70247857,32.17972619,34.33898223,35.86864149,35.49409323,29.30019119,32.62534772,40.75501144,39.85097643,40.42293646,44.32392339,48.71859829,52.95812934,54.38499432,54.971479,58.30569278,48.94063872,51.34188077,56.32645767,57.7233522,54.81311973,50.21570043,50.21570043
Arab World,ARB,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,80.33457199,64.80843937,63.34644265,64.05859972,..,78.93013943,79.49479742,..,77.62913875,81.68886943,84.89677488,83.60258016,82.5288966,81.16273307,83.17319747,76.8015893,84.62133822,80.66346585,77.79047254,80.93833749,81.16541582,..,..,81.82404258,..,81.82404258
Arab World,ARB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,1.273837428,1.428713017,3.228722959,0.90402881,1.133374588,..,1.801114747,2.875764164,1.760568232,1.515014622,1.512613549,2.005618696,1.18156216,1.457410176,1.353945596,1.052757054,1.473341921,..,..,..,..,..,..,1.473341921
Arab World,ARB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,10034.61958,9551.033557,9865.273565,9978.762767,10038.09071,10009.70019,10266.34717,10528.99074,10900.13103,11042.74904,11320.17956,11361.9043,11285.50958,11431.01006,12246.4651,12696.17791,13268.83186,13679.40267,14183.38365,14154.88371,14453.12492,14555.34651,15109.89446,15249.43498,15178.59478,15178.59478
Arab World,ARB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.73699666,1.396384632,4.894686398,3.61450367,3.53328364,2.736303833,4.792995718,4.250082892,4.715257782,2.222193144,4.962984939,2.35172611,1.796478695,5.221955865,9.115827465,6.233998747,7.239215706,5.725537193,6.265041687,1.629449388,4.467295319,3.604995366,6.259918588,3.155572549,2.247171809,2.247171809
Arab World,ARB,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,2907.322182,2867.192333,2952.806493,2980.394249,3007.271999,2995.743693,3068.42228,3129.143038,3207.627924,3210.420649,3299.525807,3306.574676,3295.526237,3394.162686,3623.186898,3763.076294,3942.392943,4069.760637,4222.038864,4190.754904,4279.419239,4333.883513,4503.409035,4544.717921,4548.235309,4548.235309
Arab World,ARB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,36.94594443,44.98991148,37.48789764,35.47895405,32.17261444,33.44271924,31.80391415,30.47979669,31.96863576,28.21216508,27.81864591,30.87170301,31.93379017,33.03690442,35.59029347,35.81360653,36.16749189,40.99602912,42.47064301,43.52273212,41.13077928,39.8898216,41.19219077,43.14279475,47.28797098,47.28797098
Arab World,ARB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.451462408,9,9.35975159,9.37034416,5.112598904,6.543790685,4.681306239,3.601161033,3.41731949,2.669373691,1.853790353,1.772204374,1.83299389,2.712592475,3.63228005,3.47108409,3.87685065,4.965976546,11.27066524,2.920897118,3.950078759,4.637464276,4.249579927,3.160409568,2.787695604,2.787695604
Argentina,ARG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.35953659,7.675043348,6.598187472,6.909351661,7.529909882,9.680494745,10.42854164,10.56079888,10.41551506,9.82715688,10.9863962,11.57913149,28.38265404,25.9309089,21.50024438,20.9037141,20.34173038,19.75287933,19.72910192,17.26513592,17.36763756,17.56371621,15.48030963,14.32399611,14.85118769,14.85118769
Argentina,ARG,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,7.800724803,6.256089037,8.721508322,9.464930882,10.48015283,10.37251244,12.99693109,11.73512914,8.667461629,12.22694351,17.73846718,17.12850647,17.0886499,17.12277692,15.99355312,16.38292025,15.40737468,10.99399808,9.447404365,10.34150974,8.126630072,6.039373522,6.274277925,4.716257374,4.752525283,4.752525283
Argentina,ARG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,7.953191017,6.479174551,4.757370505,4.02028498,5.59195718,5.074831596,5.909451209,8.104063118,9.351856306,9.267344476,7.669045367,8.897494763,7.719023678,6.826630039,7.05418222,6.594450291,9.017369186,8.686933066,7.504834144,7.480739359,7.695440737,9.843586977,..,9.843586977
Argentina,ARG,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,18.01160325,-3.624144273,-1.029694485,3.983198727,15.29556885,22.52814474,7.6467949,12.17744078,10.6233931,-1.260277991,2.702391322,2.740990752,3.092955182,5.995368266,8.114157998,12.37711516,5.654668758,7.875921464,1.090827757,-9.399581054,14.02147369,5.632061063,-5.642115311,-3.965470443,-8.132816983,-8.132816983
Argentina,ARG,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.398959219,12.66971009,11.94077474,5.906919501,5.836200698,-2.845209615,5.526689823,8.111046774,3.850178866,-3.385457054,-0.788998929,-4.408839696,-10.89448481,8.837040776,9.029573321,9.198488983,8.402868566,7.965573248,3.074945503,0.050024456,9.451578331,8.386451456,0.801760179,2.885351883,0.46925706,0.46925706
Argentina,ARG,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,3956.11028,4395.007076,4852.38121,5070.344112,5296.817066,5081.892652,5298.425979,5661.959372,5813.822438,5554.697946,5449.989077,5152.137529,4540.203259,4887.24422,5270.851256,5694.419249,6108.42714,6527.1585,6659.230509,6594.499948,7143.504413,7662.156733,7642.930027,7781.54951,7737.715767,7737.715767
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,4.631322407,6.078010811,8.132793114,9.313799872,10.60431557,10.09100624,11.07781653,12.77534581,12.93442929,11.55549991,11.63610614,10.27329136,13.37009726,14.71378084,15.47116474,15.89273048,15.55259397,16.10875016,16.54135333,12.91768983,14.84474035,16.00784378,13.71601344,14.39584912,14.60223667,14.60223667
Argentina,ARG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,35.00298151,40.74538838,39.82075297,47.21897719,39.32804013,23.92792145,23.2400028,20.27326989,19.00302051,20.75825992,23.37527851,25.46839091,29.35655104,32.15264501,29.73482889,28.80922032,23.35898587,19.18564395,15.0471035,15.47446868,20.83009472,23.75685346,24.57492173,26.98979048,31.26166763,31.26166763
Armenia,ARM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,..,..,..,..,..,..,..,0.740452368,..,8.712978961,10.60785446,8.485239092,3.44490138,2.042303246,3.191339313,2.27720046,2.074116413,1.202724406,0.260615963,0.095418931,3.122871723,8.432720836,7.925194197,6.072730452,6.339750761,6.339750761
Armenia,ARM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,5.501607591,..,2.283042317,4.726627319,10.39872659,1.622448171,1.40902708,1.246117046,0.619179418,1.080395244,0.87587352,1.405882026,2.181898774,1.848659372,2.598362316,2.649411668,2.883150232,..,2.883150232
