Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],Most Recent Value [YR20111]
Afghanistan,AFG,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.799999952,3.700000048,3.700000048,3.700000048,3.799999952,3.599999905,7.900000095,7.699999809,7.900000095,7.599999905,8.100000381,7.800000191,7.800000191,7.900000095,7.099999905,..,7.099999905
Afghanistan,AFG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,4.900000095,4.800000191,4.800000191,4.800000191,4.800000191,4.800000191,4.800000191,4.699999809,4.800000191,4.699999809,4.599999905,4.599999905,4.900000095,4.5,8.5,8.300000191,8.5,8.300000191,8.800000191,8.5,8.399999619,8.699999809,8,..,8
Afghanistan,AFG,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,12.80000019,12.80000019,12.69999981,12.80000019,12.80000019,12.80000019,12.80000019,12.69999981,12.80000019,12.69999981,12.69999981,12.69999981,12.80000019,12.60000038,24.79999924,24.60000038,24.79999924,24.60000038,24.89999962,24.70000076,24.70000076,24.89999962,22.79999924,..,22.79999924
Afghanistan,AFG,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,7,7,7,7,7,7,7,7,7,6.900000095,6.900000095,6.900000095,7,6.900000095,18.70000076,18.70000076,18.70000076,18.70000076,18.79999924,18.70000076,18.79999924,18.39999962,16.39999962,..,16.39999962
Afghanistan,AFG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,7.900000095,7.900000095,7.900000095,7.900000095,7.900000095,7.900000095,7.900000095,7.900000095,7.900000095,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,19.70000076,19.60000038,19.70000076,19.70000076,19.79999924,19.79999924,19.79999924,19.5,17.5,..,17.5
Albania,ALB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,..,..,..,..,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,100,..,100,..,..,100
Albania,ALB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,522.4336096,398.2502701,442.2490768,521.8005092,584.872625,645.2758405,886.6700568,680.688922,721.7447172,1404.41035,1436.698352,1338.813198,1561.122382,1469.264539,1797.525487,1722.07285,1218.360146,1213.124369,1617.744156,1837.392003,1947.462789,2195.00272,2118.263507,..,..,2118.263507
Albania,ALB,Labor force participation rate female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,53.20000076,54.20000076,54.20000076,54,53.70000076,53.20000076,52.70000076,52.90000153,52.40000153,51.79999924,51.40000153,51,50.79999924,49.90000153,49.09999847,48.29999924,47.5,46.70000076,45.90000153,45.29999924,45.20000076,45.09999847,45,44.90000153,..,44.90000153
Albania,ALB,Labor force participation rate male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,74.69999695,75.30000305,75.30000305,75.30000305,75.19999695,74.90000153,74.59999847,74.80000305,74.30000305,73.90000153,73.40000153,72.90000153,72.5,71.30000305,70,68.90000153,67.80000305,66.80000305,66,65.19999695,65.30000305,65.30000305,65.40000153,65.5,..,65.5
Albania,ALB,Labor force participation rate total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,64.19999695,65,65,64.80000305,64.59999847,64.09999847,63.70000076,63.79999924,63.20000076,62.70000076,62.20000076,61.79999924,61.5,60.5,59.5,58.59999847,57.59999847,56.70000076,55.90000153,55.20000076,55.20000076,55.09999847,55.09999847,55.09999847,..,55.09999847
Albania,ALB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.989,74.967,74.954,74.987,75.089,75.28,75.576,75.96,76.41,76.906,77.419,77.917,78.373,78.769,79.094,79.349,79.544,79.705,79.853,79.999,80.149,80.304,80.46,80.614,..,80.614
Albania,ALB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.07,69.015,68.993,69.03,69.14,69.337,69.624,69.982,70.39,70.829,71.275,71.703,72.096,72.444,72.739,72.985,73.192,73.379,73.565,73.757,73.959,74.172,74.389,74.607,..,74.607
Albania,ALB,Population density (people per sq. km of land area),EN.POP.DNST,119.9467883,119.2259124,118.505073,117.7841971,117.0633577,116.3424818,115.6216423,114.9007664,114.179927,113.4590511,112.7382117,111.685146,111.3507299,110.9348905,110.4722263,109.9082847,109.2170438,108.394781,107.5662044,106.8437591,106.314635,106.0138686,105.8572628,105.7432847,105.6377737,105.6377737
Albania,ALB,Population growth (annual %),SP.POP.GROW,1.799085593,-0.602809679,-0.606434726,-0.610165793,-0.613880507,-0.617703658,-0.621511399,-0.625430097,-0.629334393,-0.633352274,-0.637356834,-0.938470428,-0.299876697,-0.374149169,-0.417931378,-0.511790116,-0.630911245,-0.755718755,-0.767342959,-0.673894046,-0.496461963,-0.283303108,-0.147831247,-0.107729507,-0.099830097,-0.099830097
Albania,ALB,Ratio of female to male wages in manufacturing (%),SL.MNF.WAGE.FM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Telephone lines (per 100 people),IT.MLT.MAIN.P2,1.160469085,1.199504128,1.301126997,1.258310703,1.226226352,1.255264517,1.911079863,2.605576113,3.478470321,4.231298869,4.61995166,6.010071562,6.741030446,7.871864567,8.536697223,8.728462234,8.05139558,9.475014702,10.88481687,11.51947601,10.57304383,10.74370863,9.866913677,8.861518603,7.756294082,7.756294082
Albania,ALB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,13.30000019,16.20000076,18.79999924,18.70000076,18.5,17.20000076,16,17.29999924,17,14.30000019,28.89999962,14.89999962,12.39999962,12.5,12.30000019,13.30000019,12.69999981,13.89999962,16.39999962,17.10000038,15,13,13.80000019,..,13.80000019
Albania,ALB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,9.600000381,12.19999981,15.60000038,15.30000019,14,12.80000019,12.19999981,13.19999981,13.5,12.89999962,18.29999924,12.39999962,13,12.69999981,12.69999981,11.89999962,14,12.39999962,12,12.19999981,13.30000019,14.60000038,17.60000038,..,17.60000038
Albania,ALB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,11.19999981,13.80000019,16.89999962,16.70000076,15.89999962,14.60000038,13.80000019,14.89999962,15,13.5,22.70000076,13.39999962,12.69999981,12.60000038,12.5,12.39999962,13.5,13,13.80000019,14.19999981,14,13.89999962,16,..,16
Albania,ALB,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,24.60000038,29.39999962,33.79999924,33.70000076,33.59999847,31,29.70000076,31.20000076,31,23.10000038,27.5,21.79999924,17.10000038,17.5,17.20000076,19.5,17.70000076,25.39999962,25.60000038,23.70000076,24.20000076,24.29999924,24.10000038,..,24.10000038
Albania,ALB,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,18.70000076,23.20000076,31.70000076,30.79999924,26.29999924,25.20000076,23.70000076,27.20000076,29.20000076,25.79999924,42.29999924,25.60000038,23.29999924,23.20000076,23.29999924,22.79999924,25.5,27.29999924,24.89999962,27.29999924,28.89999962,31.10000038,32,..,32
Albania,ALB,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,21.29999924,26,32.59999847,32.09999847,29.60000038,27.79999924,26.5,29.10000038,30,24.60000038,35.5,23.89999962,20.5,20.70000076,20.70000076,21.39999962,22.29999924,26.5,25.20000076,25.79999924,27,28.29999924,28.70000076,..,28.70000076
Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.03774,..,..,..,..,..,..,..,..,..,98,..,..,..,..,..,..,..,..,..,99.3,..,100,..,..,100
Algeria,DZA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,528.4349973,529.4062422,556.6404464,545.0231244,548.0922283,557.0797425,567.696566,572.9109386,615.5544011,649.7640896,680.1960181,705.9757546,727.7186112,783.2409103,801.0427451,887.4624349,859.6615613,891.8050862,945.1019574,864.6455448,1014.980537,1121.628999,1236.130029,..,..,1236.130029
Algeria,DZA,Labor force participation rate female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,9.899999619,10.19999981,10.5,10.80000019,11.10000038,11.5,11.80000019,11.80000019,11.80000019,11.80000019,11.89999962,12,12.19999981,12.39999962,12.60000038,12.89999962,13.19999981,13.60000038,14,14.39999962,14.60000038,14.80000019,15,15.19999981,..,15.19999981
Algeria,DZA,Labor force participation rate male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,74.69999695,75.30000305,75.90000153,76.40000153,77,77.5,78,77.19999695,76.5,75.80000305,75.19999695,74.59999847,74,73.40000153,72.90000153,72.5,72,71.5,71.09999847,70.69999695,71.09999847,71.5,71.90000153,72.19999695,..,72.19999695
Algeria,DZA,Labor force participation rate total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,42.29999924,42.79999924,43.29999924,43.70000076,44.09999847,44.59999847,45,44.59999847,44.29999924,44,43.70000076,43.5,43.29999924,43.09999847,43,42.90000153,42.79999924,42.79999924,42.70000076,42.79999924,43.09999847,43.40000153,43.70000076,43.90000153,..,43.90000153
Algeria,DZA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,68.319,68.594,68.827,69.038,69.245,69.457,69.678,69.9,70.118,70.331,70.539,70.74,70.932,71.114,71.286,71.451,71.61,71.765,71.92,72.074,72.229,72.382,72.534,72.683,..,72.683
Algeria,DZA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,65.258,65.488,65.687,65.881,66.089,66.316,66.556,66.791,67.01,67.211,67.398,67.578,67.756,67.936,68.119,68.303,68.483,68.653,68.81,68.952,69.081,69.199,69.309,69.416,..,69.416
Algeria,DZA,Population density (people per sq. km of land area),EN.POP.DNST,10.87959391,11.14910822,11.41221166,11.66625114,11.9081071,12.13579148,12.34888737,12.54869003,12.73727611,12.91767825,13.09280526,13.26354682,13.43151939,13.60135279,13.77867651,13.96789196,14.17003031,14.38526917,14.61580987,14.86383484,15.13018172,15.4160958,15.71935938,16.03287303,16.34701269,16.34701269
Algeria,DZA,Population growth (annual %),SP.POP.GROW,2.559031775,2.447059768,2.332446637,2.201617561,2.051928094,1.893962306,1.740690739,1.605031296,1.491654077,1.406395926,1.346608219,1.295656901,1.258470687,1.256511942,1.295295915,1.363904736,1.436792867,1.507551588,1.589910176,1.682726018,1.77604672,1.872060709,1.948088888,1.974814461,1.940399184,1.940399184
Algeria,DZA,Ratio of female to male wages in manufacturing (%),SL.MNF.WAGE.FM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Telephone lines (per 100 people),IT.MLT.MAIN.P2,3.094546631,3.28374755,3.494613122,3.793276122,3.903658047,4.012612729,4.282570254,4.614669618,4.792274995,5.115695449,5.552829748,5.847553412,5.986557507,6.300748873,7.431619978,7.573414641,8.233921753,8.742642507,8.590924037,7.080624513,7.885884021,8.101419587,8.5478619,7.990240509,7.745152909,7.745152909
Algeria,DZA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,39.59999847,44.20000076,44.59999847,44.59999847,52.70000076,55.79999924,46.90000153,47,47.5,55.79999924,51.29999924,46.5,40.40000153,22.29999924,26.89999962,21.29999924,23.60000038,18.89999962,18.29999924,19.39999962,17.29999924,17.89999962,16.79999924,..,16.79999924
Algeria,DZA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,18,20.10000038,20.20000076,21.5,24.29999924,24.60000038,22.10000038,22.10000038,22,25.70000076,23.5,22.60000038,20.89999962,19.70000076,13.30000019,10.69999981,12,9.800000191,8.600000381,8.100000381,8.5,9.5,8.399999619,..,8.399999619
Algeria,DZA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,20.60000038,23,23.20000076,24.39999962,27.89999962,28.70000076,25.39999962,25.39999962,25.39999962,29.79999924,27.29999924,25.89999962,23.70000076,20.10000038,15.30000019,12.30000019,13.80000019,11.30000019,10.19999981,10,10,11,9.800000191,..,9.800000191
Algeria,DZA,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,60.5,67,66.90000153,60.5,70.09999847,72.80000305,63.20000076,64,65.19999695,77.40000153,71.69999695,67,60.40000153,43.59999847,48,37.70000076,43.5,38,35.09999847,38.29999924,38.70000076,37.90000153,38.70000076,..,38.70000076
Algeria,DZA,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,35.40000153,39.09999847,39.09999847,38.5,42.79999924,42.90000153,39.40000153,39.40000153,39.40000153,46.09999847,42.20000076,41.29999924,39.09999847,40.29999924,27.5,21.39999962,24.70000076,21.39999962,19.29999924,19.10000038,19.39999962,24.10000038,21,..,21
Algeria,DZA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,39.5,43.79999924,43.90000153,42.40000153,47.70000076,48.40000153,43.70000076,43.70000076,43.79999924,51.29999924,47,45.40000153,42.5,40.79999924,30.60000038,23.89999962,27.5,23.89999962,21.70000076,22.20000076,22.5,26.29999924,24,..,24
American Samoa,ASM,Access to electricity (% of population),EG.ELC.ACCS.ZS,48.85883,..,..,..,..,..,..,..,..,..,52.53027,..,..,..,..,..,..,..,..,..,55.8,..,59.32891,..,..,59.32891
American Samoa,ASM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Labor force participation rate female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Labor force participation rate male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Labor force participation rate total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Population density (people per sq. km of land area),EN.POP.DNST,235.22,241.895,247.985,253.625,259.035,264.37,269.63,274.71,279.495,283.84,287.61,290.88,293.645,295.585,296.31,295.585,293.24,289.52,285.155,281.13,278.18,276.58,276.135,276.51,277.17,277.17
American Samoa,ASM,Population growth (annual %),SP.POP.GROW,3.137300537,2.798250128,2.486451276,2.248853768,2.110638956,2.038644939,1.970101172,1.866534698,1.726840756,1.542629577,1.319469664,1.130541523,0.946074376,0.658488879,0.244976005,-0.244976005,-0.796505718,-1.27670071,-1.519148718,-1.421569628,-1.054880962,-0.576827614,-0.161023347,0.135711011,0.238404968,0.238404968
American Samoa,ASM,Ratio of female to male wages in manufacturing (%),SL.MNF.WAGE.FM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Telephone lines (per 100 people),IT.MLT.MAIN.P2,11.69118272,11.36856901,12.0975059,15.77131592,18.33729033,18.5346295,18.54393057,18.3830221,18.24719584,17.96786922,17.82274608,21.63606986,23.92855318,18.12169088,17.47156694,17.59223235,17.73170565,17.95611112,18.22866458,18.49053249,18.69293263,..,18.13960238,18.12743587,17.89587852,17.89587852
American Samoa,ASM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,ADO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,..,..,..,..,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,100,..,100,..,..,100
Andorra,ADO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,ADO,Labor force participation rate female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,ADO,Labor force participation rate male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,ADO,Labor force participation rate total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,ADO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,ADO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,ADO,Population density (people per sq. km of land area),EN.POP.DNST,115.9808511,120.5829787,125.3276596,129.793617,133.4191489,135.8595745,136.7893617,136.4829787,135.9319149,136.512766,139.1468085,144.1914894,151.1617021,159.112766,166.6744681,172.8148936,177.3893617,180.5914894,182.1617021,181.8595745,179.6148936,175.1617021,168.7574468,161.493617,154.8638298,154.8638298
Andorra,ADO,Population growth (annual %),SP.POP.GROW,3.856124728,3.891303561,3.859344829,3.501404323,2.755004086,1.812614319,0.682042521,-0.224232798,-0.404577425,0.426399915,1.911141835,3.561265132,4.720793543,5.126303185,4.642944647,3.61784254,2.612605765,1.789041541,0.865725022,-0.165994544,-1.241974138,-2.510551958,-3.724710143,-4.399683922,-4.19194055,-4.19194055
Andorra,ADO,Ratio of female to male wages in manufacturing (%),SL.MNF.WAGE.FM,..,..,..,..,..,..,..,..,..,..,..,..,..,69.36309524,68.35564054,66.65611146,67.54260311,71.27412395,..,..,..,..,..,..,..,71.27412395
Andorra,ADO,Telephone lines (per 100 people),IT.MLT.MAIN.P2,39.44524958,41.31700603,42.95463806,43.86669508,45.22940023,46.66113321,48.17500078,49.89858012,51.64030784,52.44210723,52.31731372,50.74264706,48.74719078,46.49604061,44.32076904,43.63788582,44.58761313,45.70314422,46.73686053,48.15977828,48.99559731,49.31740833,48.90250128,48.69095408,47.70501416,47.70501416
Andorra,ADO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,ADO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,ADO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,ADO,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,ADO,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,ADO,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,28.21566,..,..,..,..,..,..,..,..,..,31.05585,..,..,..,..,..,..,..,..,..,34.6,..,37,..,..,37
Angola,AGO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,56.61460819,58.14068529,57.1357631,55.52477197,54.07763129,52.67328014,54.8238549,74.70003336,79.36446403,78.1400718,81.9463221,89.95815725,93.54614761,104.0655979,94.93798965,118.5734873,157.2691093,145.2258917,188.4866793,207.6500298,227.2389469,228.5084478,219.5222068,..,..,219.5222068
Angola,AGO,Labor force participation rate female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,65.80000305,66.09999847,67,69.5,69.5,68.90000153,68.30000305,67.90000153,67.59999847,67.5,67.5,67.40000153,66.40000153,66.40000153,65.69999695,64.40000153,63.20000076,61.90000153,61.29999924,62,62.70000076,62.90000153,63.09999847,63.29999924,..,63.29999924
